0 12 19 23
0 12 19 24
0 12 20 22
0 12 20 24
0 12 21 24
0 12 22 24
0 12 23 24
0 12 24 25
0 12 24 26
0 12 25 26
0 13 14 24
0 13 14 25
0 13 14 26
0 13 15 19
0 13 15 21
0 13 15 26
0 13 16 20
0 13 16 23
0 13 16 26
0 13 17 18
0 13 17 22
0 13 17 26
0 13 18 22
0 13 18 26
0 13 19 21
0 13 19 26
0 13 20 23
0 13 20 26
0 13 21 26
0 13 22 26
0 13 23 26
0 13 24 25
0 13 24 26
0 13 25 26
0 14 15 20
0 14 15 21
0 14 15 25
0 14 16 18
0 14 16 23
0 14 16 25
0 14 17 19
0 14 17 22
0 14 17 25
0 14 18 23
0 14 18 25
0 14 19 22
0 14 19 25
0 14 20 21
0 14 20 25
0 14 21 25
0 14 22 25
0 14 23 25
0 14 24 25
0 14 24 26
0 14 25 26
0 15 16 17
0 15 16 21
0 15 16 22
0 15 16 23
0 15 17 21
0 15 17 22
0 15 17 23
0 15 18 21
0 15 18 24
0 15 19 21
0 15 19 26
0 15 20 21
0 15 20 25
0 15 21 22
0 15 21 23
0 15 21 24
0 15 21 25
0 15 21 26
0 15 22 23
0 16 17 21
0 16 17 22
0 16 17 23
0 16 18 23
0 16 18 25
0 16 19 23
0 16 19 24
0 16 20 23
0 16 20 26
0 16 21 22
0 16 21 23
0 16 22 23
0 16 23 24
0 16 23 25
0 16 23 26
0 17 18 22
0 17 18 26
0 17 19 22
0 17 19 25
0 17 20 22
0 17 20 24
0 17 21 22
0 17 21 23
0 17 22 23
0 17 22 24
0 17 22 25
0 17 22 26
0 18 19 20
0 18 21 24
0 18 22 26
0 18 23 25
0 19 21 26
0 19 22 25
0 19 23 24
0 20 21 25
0 20 22 24
0 20 23 26
0 21 22 23
0 24 25 26
